month,opening,white_bucket,black_bucket,games,white_pct,black_pct,draw_pct
2013-01,King's Pawn Game: Leonardis Variation,1500,1400,37,62.162,32.432,5.405
2013-01,Italian Game: Anti-Fried Liver Defense,1500,1400,37,78.378,21.622,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1500,1500,37,43.243,56.757,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1700,1700,37,43.243,51.351,5.405
2013-01,Hungarian Opening,1300,1500,37,29.730,67.568,2.703
2013-01,Scandinavian Defense,1300,1200,37,64.865,35.135,0.000
2013-01,Sicilian Defense,1700,1800,37,43.243,54.054,2.703
2013-01,Owen Defense,1700,1400,37,81.081,18.919,0.000
2013-01,Sicilian Defense: Bowdler Attack,1500,1300,37,56.757,40.541,2.703
2013-01,Indian Game,1700,1800,37,43.243,56.757,0.000
2013-01,Bird Opening,1300,1500,37,43.243,56.757,0.000
2013-01,French Defense: Knight Variation,1300,1400,37,37.838,62.162,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1500,1600,37,43.243,54.054,2.703
2013-01,Scotch Game,1300,1500,37,35.135,64.865,0.000
2013-01,Philidor Defense #2,1300,1500,37,35.135,62.162,2.703
2013-01,Queen's Pawn Game: Zukertort Variation,1600,1400,37,64.865,35.135,0.000
2013-01,French Defense #2,1500,1400,37,54.054,45.946,0.000
2013-01,Queen's Pawn Game #2,1200,1300,37,43.243,56.757,0.000
2013-01,Sicilian Defense: McDonnell Attack,1500,1600,37,43.243,56.757,0.000
2013-01,English Opening: The Whale,1600,1600,37,56.757,40.541,2.703
2013-01,English Defense #2,1700,1500,37,72.973,27.027,0.000
2013-01,English Defense #2,1600,1700,36,41.667,50.000,8.333
2013-01,Saragossa Opening,1700,1600,36,63.889,36.111,0.000
2013-01,Indian Game,1600,1700,36,25.000,61.111,13.889
2013-01,Philidor Defense #3,1600,1700,36,44.444,52.778,2.778
2013-01,Rat Defense: Small Center Defense,1500,1500,36,50.000,50.000,0.000
2013-01,King's Pawn Game: Napoleon Attack,1400,1400,36,55.556,41.667,2.778
2013-01,Bishop's Opening,1600,1300,36,94.444,5.556,0.000
2013-01,King's Pawn Game: Leonardis Variation,1300,1500,36,22.222,66.667,11.111
2013-01,Bishop's Opening: Berlin Defense,1400,1400,36,47.222,50.000,2.778
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1400,1600,36,44.444,50.000,5.556
2013-01,Queen's Pawn,1600,1500,36,66.667,27.778,5.556
2013-01,Bird Opening,1300,1600,36,8.333,91.667,0.000
2013-01,Horwitz Defense,1600,1800,36,41.667,50.000,8.333
2013-01,Queen's Pawn Game: Chigorin Variation,1500,1200,36,83.333,13.889,2.778
2013-01,French Defense: Knight Variation,1400,1600,36,25.000,72.222,2.778
2013-01,Queen's Pawn Game #2,1900,1700,36,80.556,16.667,2.778
2013-01,Horwitz Defense,1300,1400,36,38.889,55.556,5.556
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1900,1800,36,58.333,33.333,8.333
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1300,1400,36,61.111,33.333,5.556
2013-01,Philidor Defense #3,1300,1300,36,66.667,33.333,0.000
2013-01,Modern Defense,1800,1500,36,83.333,13.889,2.778
2013-01,Philidor Defense #3,1400,1600,36,38.889,58.333,2.778
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1800,1700,36,52.778,30.556,16.667
2013-01,French Defense #2,1400,1400,36,38.889,61.111,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1400,1300,35,60.000,37.143,2.857
2013-01,Italian Game,1700,1600,35,68.571,28.571,2.857
2013-01,Sicilian Defense: McDonnell Attack,1700,1500,35,71.429,28.571,0.000
2013-01,Hungarian Opening,1400,1300,35,68.571,28.571,2.857
2013-01,French Defense: Exchange Variation,1700,1700,35,25.714,62.857,11.429
2013-01,French Defense: Normal Variation,1400,1300,35,68.571,31.429,0.000
2013-01,Sicilian Defense: Old Sicilian,1700,1700,35,54.286,40.000,5.714
2013-01,Indian Game,1600,1800,35,25.714,68.571,5.714
2013-01,King's Pawn Game: Leonardis Variation,1600,1500,35,57.143,34.286,8.571
2013-01,Philidor Defense #3,1700,1700,35,62.857,34.286,2.857
2013-01,French Defense: La Bourdonnais Variation,1700,1600,35,62.857,37.143,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1800,1800,35,42.857,48.571,8.571
2013-01,Italian Game: Anti-Fried Liver Defense,1400,1500,35,54.286,45.714,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1700,1900,35,37.143,62.857,0.000
2013-01,Philidor Defense #2,1300,1300,35,51.429,42.857,5.714
2013-01,Ruy Lopez: Steinitz Defense,1600,1600,35,48.571,42.857,8.571
2013-01,Nimzo-Larsen Attack: Symmetrical Variation,1500,1500,35,57.143,40.000,2.857
2013-01,Sicilian Defense,1300,1600,35,22.857,74.286,2.857
2013-01,French Defense: Knight Variation,1400,1300,35,57.143,40.000,2.857
2013-01,Indian Game,1600,1500,35,65.714,34.286,0.000
2013-01,Three Knights Opening,1600,1500,35,62.857,31.429,5.714
2013-01,Scandinavian Defense,1500,1600,35,37.143,62.857,0.000
2013-01,Sicilian Defense: Staunton-Cochrane Variation,1600,1600,35,62.857,37.143,0.000
2013-01,"King's Gambit Declined, Queen's Knight Defense",1700,1600,35,60.000,40.000,0.000
2013-01,Italian Game,1500,1600,34,29.412,58.824,11.765
2013-01,Sicilian Defense: Old Sicilian,1400,1600,34,26.471,61.765,11.765
2013-01,Philidor Defense #3,1700,1400,34,82.353,17.647,0.000
2013-01,Queen's Pawn Game: Mason Attack,1500,1400,34,61.765,35.294,2.941
2013-01,English Defense #2,1800,1700,34,55.882,35.294,8.824
2013-01,Philidor Defense #3,1400,1200,34,73.529,17.647,8.824
2013-01,Horwitz Defense,1300,1500,34,29.412,70.588,0.000
2013-01,Scotch Game,1400,1500,34,55.882,44.118,0.000
2013-01,Hungarian Opening,1700,1700,34,52.941,44.118,2.941
2013-01,Caro-Kann Defense,1600,1800,34,38.235,61.765,0.000
2013-01,Caro-Kann Defense,1400,1600,34,17.647,79.412,2.941
2013-01,Italian Game: Anti-Fried Liver Defense,1400,1400,34,70.588,29.412,0.000
2013-01,French Defense: Knight Variation,1800,1700,34,61.765,20.588,17.647
2013-01,Scotch Game,1300,1300,34,32.353,61.765,5.882
2013-01,Scandinavian Defense,1200,1300,34,35.294,55.882,8.824
2013-01,Center Game: Normal Variation,1500,1500,34,32.353,67.647,0.000
2013-01,French Defense: La Bourdonnais Variation,1700,1800,34,35.294,61.765,2.941
2013-01,Queen's Pawn,1700,1700,34,58.824,38.235,2.941
2013-01,Sicilian Defense,1600,1800,34,35.294,61.765,2.941
2013-01,King's Pawn Game: Wayward Queen Attack,1400,1600,34,32.353,67.647,0.000
2013-01,Italian Game,1400,1500,34,41.176,50.000,8.824
2013-01,Van't Kruijs Opening,1800,1700,34,79.412,20.588,0.000
2013-01,Queen's Pawn Game,1600,1400,34,61.765,35.294,2.941
2013-01,Bird Opening,1300,1300,34,64.706,35.294,0.000
2013-01,Owen Defense,1300,1300,34,50.000,50.000,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1600,1400,34,67.647,26.471,5.882
2013-01,Sicilian Defense: Old Sicilian,1500,1700,34,29.412,67.647,2.941
2013-01,French Defense: Knight Variation,1700,1600,34,67.647,29.412,2.941
2013-01,Owen Defense,1900,1600,34,70.588,26.471,2.941
2013-01,Queen's Pawn Game: Zukertort Variation,1500,1600,34,50.000,50.000,0.000
2013-01,Italian Game: Giuoco Pianissimo,1500,1500,33,30.303,69.697,0.000
2013-01,Bishop's Opening,1300,1300,33,48.485,42.424,9.091
2013-01,Van't Kruijs Opening,1200,1600,33,18.182,81.818,0.000
2013-01,Modern Defense,1300,1300,33,51.515,48.485,0.000
2013-01,Sicilian Defense: McDonnell Attack,1600,1700,33,54.545,42.424,3.030
2013-01,English Defense #2,1800,1900,33,27.273,63.636,9.091
2013-01,Bishop's Opening,1700,1500,33,78.788,21.212,0.000
2013-01,Bishop's Opening: Berlin Defense,1400,1600,33,36.364,60.606,3.030
2013-01,Three Knights Opening,1400,1500,33,51.515,48.485,0.000
2013-01,French Defense #2,1400,1500,33,30.303,69.697,0.000
2013-01,Scandinavian Defense,1400,1200,33,63.636,36.364,0.000
2013-01,Scandinavian Defense,1500,1300,33,60.606,36.364,3.030
2013-01,Queen's Pawn Game: Chigorin Variation,1300,1300,33,63.636,33.333,3.030
2013-01,Mieses Opening,1600,1600,33,54.545,39.394,6.061
2013-01,Scotch Game,1700,1500,33,69.697,30.303,0.000
2013-01,Caro-Kann Defense,1900,1800,33,51.515,48.485,0.000
2013-01,French Defense: Knight Variation,1800,1600,33,78.788,18.182,3.030
2013-01,Sicilian Defense: McDonnell Attack,1600,1500,33,51.515,48.485,0.000
2013-01,Van't Kruijs Opening,1800,1800,33,51.515,48.485,0.000
2013-01,Queen's Gambit Declined,1600,1500,33,60.606,39.394,0.000
2013-01,King's Pawn Game: Leonardis Variation,1400,1600,33,27.273,69.697,3.030
2013-01,Queen's Pawn Game: Zukertort Variation,1600,1700,33,45.455,48.485,6.061
2013-01,Scotch Game,1700,1600,33,48.485,45.455,6.061
2013-01,Modern Defense,1400,1300,33,66.667,33.333,0.000
2013-01,Old Benoni Defense,1700,1700,33,42.424,51.515,6.061
2013-01,Philidor Defense #2,1600,1700,32,40.625,56.250,3.125
2013-01,Pirc Defense #4,1400,1500,32,37.500,56.250,6.250
2013-01,Scandinavian Defense,1600,1400,32,68.750,28.125,3.125
2013-01,Queen's Pawn Game: Zukertort Variation,1400,1400,32,53.125,46.875,0.000
2013-01,King's Knight Opening: Normal Variation,1500,1500,32,40.625,56.250,3.125
2013-01,Queen's Pawn Game: Chigorin Variation,1300,1500,32,46.875,50.000,3.125
2013-01,French Defense: Normal Variation,1700,1500,32,78.125,18.750,3.125
2013-01,Horwitz Defense,1300,1300,32,68.750,31.250,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1500,1400,32,56.250,40.625,3.125
2013-01,Robatsch (Modern) Defense,1500,1500,32,59.375,37.500,3.125
2013-01,Queen's Gambit Declined,1700,1800,32,34.375,59.375,6.250
2013-01,Queen's Pawn Game: Zukertort Variation,1700,1500,32,68.750,15.625,15.625
2013-01,Ruy Lopez: Steinitz Defense,1400,1400,32,53.125,43.750,3.125
2013-01,Italian Game,1600,1600,32,43.750,53.125,3.125
2013-01,Queen's Pawn Game: Chigorin Variation,1600,1700,32,37.500,53.125,9.375
2013-01,Scotch Game,1500,1700,32,25.000,62.500,12.500
2013-01,Scotch Game,1400,1300,32,56.250,40.625,3.125
2013-01,Modern Defense,1600,1300,32,81.250,18.750,0.000
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1500,1800,32,12.500,84.375,3.125
2013-01,Scandinavian Defense,1700,1800,32,37.500,56.250,6.250
2013-01,Indian Game,1700,1700,32,40.625,50.000,9.375
2013-01,Van't Kruijs Opening,1600,1900,32,21.875,75.000,3.125
2013-01,English Defense #2,1500,1700,32,37.500,62.500,0.000
2013-01,Sicilian Defense,1500,1300,32,65.625,31.250,3.125
2013-01,Queen's Gambit Declined,1500,1600,32,46.875,46.875,6.250
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1700,1400,31,80.645,19.355,0.000
2013-01,Danish Gambit,1700,1500,31,83.871,16.129,0.000
2013-01,"King's Gambit Accepted, MacLeod Defense",1500,1500,31,70.968,25.806,3.226
2013-01,Queen's Pawn Game: Chigorin Variation,1700,1300,31,70.968,29.032,0.000
2013-01,Modern Defense,1700,1400,31,93.548,6.452,0.000
2013-01,Queen's Pawn Game #2,1700,1600,31,58.065,38.710,3.226
2013-01,Philidor Defense #3,1500,1700,31,32.258,64.516,3.226
2013-01,French Defense: Normal Variation,1400,1500,31,51.613,41.935,6.452
2013-01,King's Pawn Game: Leonardis Variation,1400,1300,31,58.065,41.935,0.000
2013-01,Van't Kruijs Opening,1100,1400,31,12.903,83.871,3.226
2013-01,Philidor Defense #3,1300,1200,31,54.839,45.161,0.000
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1300,1200,31,83.871,12.903,3.226
2013-01,Sicilian Defense: Bowdler Attack,1600,1400,31,58.065,38.710,3.226
2013-01,Van't Kruijs Opening,1800,1600,31,67.742,25.806,6.452
2013-01,King's Gambit,1600,1500,31,67.742,32.258,0.000
2013-01,Horwitz Defense,1700,1400,31,77.419,22.581,0.000
2013-01,Saragossa Opening,1600,1700,31,16.129,83.871,0.000
2013-01,Old Benoni Defense,1600,1700,31,41.935,54.839,3.226
2013-01,Owen Defense,1400,1700,31,12.903,83.871,3.226
2013-01,Philidor Defense #2,1700,1600,31,54.839,45.161,0.000
2013-01,"King's Gambit Declined, Queen's Knight Defense",1500,1500,30,50.000,50.000,0.000
2013-01,Bishop's Opening: Berlin Defense,1600,1400,30,76.667,23.333,0.000
2013-01,Old Benoni Defense,1800,1600,30,63.333,30.000,6.667
2013-01,Van't Kruijs Opening,1100,1300,30,26.667,73.333,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit #2,1500,1600,30,40.000,60.000,0.000
2013-01,Scandinavian Defense: Main Line,1500,1400,30,66.667,30.000,3.333
2013-01,Saragossa Opening,1500,1500,30,63.333,33.333,3.333
2013-01,Pirc Defense #4,1600,1500,30,53.333,43.333,3.333
2013-01,Queen's Pawn Game: Chigorin Variation,1400,1200,30,83.333,16.667,0.000
2013-01,Modern Defense,1300,1400,30,43.333,53.333,3.333
2013-01,Queen's Gambit Declined,1700,1700,30,43.333,56.667,0.000
2013-01,Sicilian Defense: Staunton-Cochrane Variation,1500,1600,30,43.333,56.667,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit #2,1400,1400,30,36.667,60.000,3.333
2013-01,Sicilian Defense: Old Sicilian,1800,1700,30,60.000,36.667,3.333
2013-01,Sicilian Defense: Wing Gambit,1900,1800,30,63.333,33.333,3.333
2013-01,Caro-Kann Defense: Hillbilly Attack,1500,1500,30,53.333,46.667,0.000
2013-01,Scandinavian Defense,1700,1600,30,60.000,40.000,0.000
2013-01,Hungarian Opening,1500,1300,30,46.667,50.000,3.333
2013-01,Queen's Pawn Game,1700,1500,30,80.000,20.000,0.000
2013-01,English Opening: The Whale,1500,1500,30,43.333,53.333,3.333
2013-01,Bishop's Opening,1300,1400,30,40.000,53.333,6.667
2013-01,Old Benoni Defense,1800,1700,30,66.667,33.333,0.000
2013-01,English Opening: The Whale,1600,1500,30,56.667,36.667,6.667
2013-01,King's Pawn Game: Wayward Queen Attack,1200,1500,29,13.793,82.759,3.448
2013-01,Hungarian Opening,1700,1800,29,41.379,51.724,6.897
2013-01,French Defense #2,1500,1500,29,34.483,58.621,6.897
2013-01,Bishop's Opening,1700,1700,29,48.276,51.724,0.000
2013-01,Semi-Slav Defense,1900,1800,29,75.862,20.690,3.448
2013-01,Philidor Defense #3,1300,1400,29,41.379,55.172,3.448
2013-01,Sicilian Defense,1300,1500,29,24.138,75.862,0.000
2013-01,Owen Defense,1900,2000,29,41.379,58.621,0.000
2013-01,English Defense #2,1400,1500,29,44.828,48.276,6.897
2013-01,Bishop's Opening: Berlin Defense,1700,1500,29,72.414,27.586,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1400,1500,29,51.724,48.276,0.000
2013-01,Hungarian Opening,1300,1600,29,20.690,79.310,0.000
2013-01,Sicilian Defense: McDonnell Attack,1800,1600,29,58.621,41.379,0.000
2013-01,Queen's Gambit Accepted,1500,1500,29,41.379,51.724,6.897
2013-01,Ruy Lopez: Steinitz Defense,1500,1700,29,37.931,55.172,6.897
2013-01,Nimzowitsch Defense,1400,1400,29,44.828,51.724,3.448
2013-01,Hungarian Opening: Catalan Formation,1600,1500,29,48.276,48.276,3.448
2013-01,Russian Game: Three Knights Game,1500,1500,29,51.724,37.931,10.345
2013-01,Queen's Pawn Game: Chigorin Variation,1400,1600,29,24.138,65.517,10.345
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1500,1700,29,27.586,68.966,3.448
2013-01,Queen's Gambit Accepted: Old Variation,1400,1400,29,68.966,31.034,0.000
2013-01,French Defense: Knight Variation,1800,1500,29,82.759,13.793,3.448
2013-01,Van't Kruijs Opening,1500,1900,29,10.345,86.207,3.448
2013-01,French Defense #2,1500,1600,29,27.586,72.414,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1300,1400,29,48.276,51.724,0.000
2013-01,English Opening: The Whale,1600,1700,29,44.828,55.172,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1700,1500,29,68.966,27.586,3.448
2013-01,King's Pawn Game: Damiano Defense,1400,1400,29,51.724,44.828,3.448
2013-01,Three Knights Opening,1500,1500,29,48.276,51.724,0.000
2013-01,Italian Game: Anti-Fried Liver Defense,1700,1600,28,64.286,35.714,0.000
2013-01,Hungarian Opening,1400,1600,28,28.571,64.286,7.143
2013-01,English Defense #2,1400,1400,28,60.714,39.286,0.000
2013-01,Queen's Gambit Declined,1500,1500,28,35.714,60.714,3.571
2013-01,Owen Defense,1300,1600,28,21.429,78.571,0.000
2013-01,Queen's Pawn,1700,1500,28,78.571,21.429,0.000
2013-01,Sicilian Defense: Old Sicilian,1700,1800,28,28.571,53.571,17.857
2013-01,Sicilian Defense,1400,1700,28,39.286,60.714,0.000
2013-01,French Defense: La Bourdonnais Variation,1600,1600,28,32.143,64.286,3.571
2013-01,French Defense: Knight Variation,2000,1800,28,75.000,17.857,7.143
2013-01,"King's Gambit Accepted, MacLeod Defense",1600,1600,28,35.714,64.286,0.000
2013-01,Pirc Defense #4,1600,1400,28,78.571,21.429,0.000
2013-01,Sicilian Defense: Bowdler Attack,1400,1300,28,50.000,46.429,3.571
2013-01,Hungarian Opening,1300,1400,28,46.429,53.571,0.000
2013-01,Queen's Gambit Accepted,1500,1400,28,67.857,28.571,3.571
2013-01,Horwitz Defense,1700,1900,28,25.000,60.714,14.286
2013-01,Sicilian Defense: Old Sicilian,1500,1400,28,67.857,25.000,7.143
2013-01,Scandinavian Defense: Main Line,1500,1500,28,42.857,53.571,3.571
2013-01,Queen's Pawn Game,1400,1400,28,32.143,67.857,0.000
2013-01,Four Knights Game: Italian Variation,1500,1400,28,60.714,35.714,3.571
2013-01,Queen's Gambit Refused: Marshall Defense,1700,1700,28,71.429,28.571,0.000
2013-01,Queen's Pawn Game,1400,1500,28,39.286,60.714,0.000
2013-01,Scandinavian Defense,1800,1700,28,75.000,25.000,0.000
2013-01,King's Gambit,1500,1400,28,78.571,21.429,0.000
2013-01,Slav Defense,1500,1500,28,42.857,53.571,3.571
2013-01,Hungarian Opening,1700,1400,28,71.429,28.571,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1700,1500,28,82.143,17.857,0.000
2013-01,King's Knight Opening: Normal Variation,1400,1500,27,33.333,66.667,0.000
2013-01,French Defense: La Bourdonnais Variation,1800,1800,27,48.148,44.444,7.407
2013-01,Three Knights Opening,1600,1600,27,44.444,44.444,11.111
2013-01,Ruy Lopez: Berlin Defense #2,1500,1400,27,70.370,29.630,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1300,1200,27,51.852,44.444,3.704
2013-01,Horwitz Defense,1800,1500,27,92.593,3.704,3.704
2013-01,French Defense: La Bourdonnais Variation,1700,1700,27,48.148,48.148,3.704
2013-01,Ruy Lopez: Steinitz Defense,1400,1600,27,18.519,77.778,3.704
2013-01,Hungarian Opening,1300,1300,27,51.852,48.148,0.000
2013-01,Philidor Defense #3,1300,1500,27,37.037,62.963,0.000
2013-01,Queen's Pawn,1500,1400,27,70.370,25.926,3.704
2013-01,Queen's Gambit Declined,1800,1800,27,33.333,62.963,3.704
2013-01,King's Pawn Game: McConnell Defense,1500,1500,27,70.370,29.630,0.000
2013-01,King's Pawn Game,1600,1500,27,51.852,37.037,11.111
2013-01,Philidor Defense #3,1800,1500,27,74.074,22.222,3.704
2013-01,Pirc Defense #4,1700,1800,27,14.815,81.481,3.704
2013-01,Scandinavian Defense,1900,1800,27,62.963,37.037,0.000
2013-01,Rat Defense: Small Center Defense,1400,1400,27,37.037,59.259,3.704
2013-01,Queen's Pawn Game #2,1600,1700,27,44.444,44.444,11.111
2013-01,Bishop's Opening: Berlin Defense,1400,1300,27,55.556,37.037,7.407
2013-01,Horwitz Defense,1500,1700,27,40.741,59.259,0.000
2013-01,Modern Defense,1500,1700,27,40.741,59.259,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit #2,1600,1600,27,33.333,55.556,11.111
2013-01,Queen's Pawn,1600,1700,27,29.630,66.667,3.704
2013-01,Three Knights Opening,1500,1400,27,44.444,40.741,14.815
2013-01,Caro-Kann Defense,1500,1300,27,66.667,25.926,7.407
2013-01,Polish Opening,1300,1400,27,51.852,40.741,7.407
2013-01,Van't Kruijs Opening,1600,1300,27,88.889,11.111,0.000
2013-01,King's Pawn Game: Leonardis Variation,1300,1300,27,44.444,51.852,3.704
2013-01,Van't Kruijs Opening,1100,1200,27,51.852,44.444,3.704
2013-01,French Defense: Knight Variation,1300,1300,27,37.037,55.556,7.407
2013-01,Horwitz Defense,1900,1700,27,88.889,11.111,0.000
2013-01,Owen Defense,1700,1900,27,25.926,74.074,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1600,1500,27,70.370,29.630,0.000
2013-01,Sicilian Defense: Bowdler Attack,1300,1400,27,29.630,70.370,0.000
2013-01,Pirc Defense #4,1500,1300,27,66.667,33.333,0.000
2013-01,Sicilian Defense: Old Sicilian,1400,1500,27,37.037,55.556,7.407
2013-01,Danish Gambit,1700,1700,26,46.154,53.846,0.000
2013-01,French Defense: Steinitz Attack,1400,1500,26,42.308,53.846,3.846
2013-01,Scandinavian Defense: Main Line,1500,1600,26,19.231,76.923,3.846
2013-01,Bishop's Opening: Boi Variation,1600,1500,26,65.385,26.923,7.692
2013-01,Bishop's Opening,1400,1700,26,26.923,73.077,0.000
2013-01,Queen's Gambit Accepted,1600,1500,26,73.077,19.231,7.692
2013-01,Bishop's Opening,1700,1400,26,69.231,26.923,3.846
2013-01,Three Knights Opening,1500,1600,26,26.923,65.385,7.692
2013-01,Rat Defense: Small Center Defense,1600,1500,26,65.385,34.615,0.000
2013-01,King's Gambit,1600,1600,26,42.308,50.000,7.692
2013-01,Scotch Game,1500,1300,26,61.538,23.077,15.385
2013-01,Scandinavian Defense: Mieses-Kotroc Variation,1300,1500,26,53.846,42.308,3.846
2013-01,King's Pawn Game: Napoleon Attack,1400,1300,26,65.385,26.923,7.692
2013-01,Philidor Defense,1500,1400,26,65.385,30.769,3.846
2013-01,French Defense #2,1500,1300,26,61.538,23.077,15.385
2013-01,Nimzo-Larsen Attack,1600,1500,26,53.846,38.462,7.692
2013-01,French Defense: Exchange Variation,1900,1800,26,65.385,34.615,0.000
2013-01,French Defense: Knight Variation,1600,1900,26,23.077,76.923,0.000
2013-01,Modern Defense,1900,1700,26,61.538,30.769,7.692
2013-01,Queen's Gambit Accepted,1400,1400,26,61.538,38.462,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1600,1200,26,96.154,3.846,0.000
2013-01,French Defense: La Bourdonnais Variation,1500,1500,26,53.846,46.154,0.000
2013-01,Bishop's Opening,1300,1500,26,30.769,65.385,3.846
2013-01,Owen Defense,1600,1800,26,34.615,57.692,7.692
2013-01,Bishop's Opening: Berlin Defense,1500,1300,26,65.385,34.615,0.000
2013-01,Ruy Lopez: Cozio Defense,1500,1500,26,50.000,46.154,3.846
2013-01,Sicilian Defense: Old Sicilian,1400,1400,26,50.000,46.154,3.846
